gene_id	WT_VLCO2_1	WT_VLCO2_0	WT_LoCO2_0	WT_LoCO2_1	WT_HiCO2_0	WT_HiCO2_1	cia5_VLCO2_0	cia5_VLCO2_1	cia5_LoCO2_0	cia5_LoCO2_1	cia5_HiCO2_0	cia5_HiCO2_1
Cre01.g009300	16.6633	10.9854	9.96431	14.3989	12.7351	12.139	20.5996	22.9741	17.5202	18.3066	14.0208	12.4754
Cre01.g009325	0.921524	0.929018	0.946519	0.637588	0	0.295012	0.143046	0.101011	0.19658	0.353947	0.132334	0.19911
Cre01.g009350	2.58051	1.37742	1.05482	1.70806	1.53068	1.39684	6.61254	7.22368	3.64347	5.17904	1.0387	1.17223
Cre01.g009400	0	0.0236225	0.0534834	0.0231661	0	0	0	0	0.0249976	0	0	0
Cre01.g009450	5.46641	3.32256	4.44514	3.50418	4.49579	4.43026	5.52914	7.11587	5.32596	6.09506	6.35838	4.09982
Cre01.g009500	17.5947	13.7794	12.5042	13.7749	8.57533	7.86622	5.95569	7.65087	5.05656	7.03619	5.57087	4.16877
Cre01.g009550	17.1086	6.67207	4.71051	4.90149	5.55821	5.64267	4.00213	5.92743	4.17553	5.00018	4.94992	4.12674
Cre01.g009575	0.176243	0.276112	0.191015	0.150446	0.193192	0.222756	0.236257	0.111166	0.0811684	0.0908902	0.0873823	0.0657704
Cre01.g009601	0.360509	0.315704	0.391402	0.677044	0.395866	0.715214	1.78063	0.687078	0.667372	0.586006	0.600079	0.740225
Cre01.g009650	0.791756	0.649723	0.720191	0.716897	0.402943	0.51599	1.0841	1.42235	0.816533	0.790564	0.912429	0.652927
Cre01.g009676	0.515789	1.8772	2.12507	1.45296	0.848402	0.537826	3.65097	3.04374	1.93376	2.00761	2.11107	1.53515
Cre01.g009700	2.99173	1.82738	1.86328	2.12278	1.60257	2.38789	2.11591	1.90659	1.98881	2.29275	1.73493	1.48649
Cre01.g009731	0.647277	1.03895	1.1555	0.35752	0.688675	0.545901	0.711165	0.541587	0.636539	0.586296	0.536473	0.605656
Cre01.g009765	0.0360189	0.0344851	0.0390386	0.0676425	0.0394834	0	0.0177041	0.0374875	0.0182473	0.087572	0.0163707	0
Cre01.g009800	6.25744	10.5286	5.13501	7.9158	7.62351	6.68338	16.2336	12.4276	10.3032	15.784	8.53582	8.2951
Cre01.g009850	4.87844	5.77654	4.0358	3.2159	4.47468	3.7719	5.44171	4.98771	4.78149	6.11621	4.19937	2.86086
Cre01.g009900	77.9472	79.5337	82.1721	75.7921	22.9551	17.0474	47.7791	40.7105	31.1707	25.7131	16.9987	18.6792
Cre01.g009950	10.4556	8.89528	7.52793	19.5507	27.1918	35.4795	25.5224	19.7872	33.8865	29.4017	37.2439	53.658
Cre01.g010000	31.7477	19.2796	19.545	30.9862	15.4847	22.8439	21.1195	16.2695	17.7083	13.7244	13.0256	12.8482
Cre01.g010050	2.40905	2.74234	2.7205	2.07198	3.08434	2.62104	1.51245	1.72747	1.52808	1.42716	1.38916	1.08031
Cre01.g010100	6.56276	5.47866	6.16559	6.66797	4.46471	7.80822	6.25319	5.48911	4.91051	5.45649	8.32348	7.3224
Cre01.g010150	1.05767	1.31269	1.16759	0.66209	0.794416	0.867988	1.05899	0.978508	1.0121	0.603204	0.623163	0.72362
Cre01.g010201	1.69447	1.00432	1.15879	2.06463	0.884524	1.61262	0.753556	0.783835	0.53141	0.441417	0.623473	0.869478
Cre01.g010250	3.49102	3.33086	3.55338	2.50282	2.79235	2.83877	2.4695	2.4138	2.37798	2.04523	1.84378	1.4403
Cre01.g010296	3.78488	0.826883	1.51211	10.4125	2.33042	8.71251	3.72108	3.96556	3.90254	4.20097	2.65803	3.74831
Cre01.g010300	1.65427	0.495123	0.28025	1.89313	0.226755	2.33587	0.203293	0.251231	0.41906	0.125761	0.376155	0.371396
Cre01.g010350	2.93381	6.93902	5.78302	3.13046	4.92283	3.01281	4.50114	3.39425	3.42313	3.38788	2.58722	3.74091
Cre01.g010400	79.1618	67.8086	69.8604	95.4654	182.6	217.824	40.1355	42.5309	73.4537	74.9875	96.8911	137.726
Cre01.g010450	43.2099	8.75151	11.6115	39.0982	23.1644	45.0561	26.2631	26.884	23.8843	27.974	31.7343	33.1627
Cre01.g010500	16.5459	15.1974	18.3117	10.5494	8.81209	11.1232	6.42648	6.09978	8.76254	8.11878	14.4338	16.7024
Cre01.g010550	0.81072	2.16725	1.6478	0.475763	0.70365	0.498975	0.531334	0.375092	0.513388	0.328583	0.307146	0.519995
Cre01.g010650	1.08411	1.45831	1.50215	0.605625	1.39892	0.703537	0.91733	1.21868	0.848147	1.34559	1.28475	0.887228
Cre01.g010700	14.5186	13.6481	10.3779	11.4111	4.00974	5.32664	5.97371	6.57061	4.41342	4.27335	4.20623	4.9669
Cre01.g010750	6.42296	6.96918	5.85076	4.95409	4.81105	4.2523	6.37417	5.95241	4.52444	4.32518	4.36477	3.53116
Cre01.g010800	2.86882	1.86813	1.82453	1.54443	2.18083	2.85844	1.54176	1.91157	1.93789	1.98467	2.26086	2.55167
Cre01.g010816	4.71018	1.89523	1.97384	3.56797	1.47555	3.71452	4.04685	3.54411	2.76731	2.1821	2.33955	3.04665
Cre01.g010832	0.966638	0.37971	0.510444	1.28003	0.787976	1.87373	2.41221	2.04674	1.98395	2.22991	1.98289	1.37357
Cre01.g010848	6.1347	7.26177	7.09108	9.99918	9.52019	9.60527	27.1972	25.5168	29.0873	30.9774	29.2704	32.1939
Cre01.g010864	1.73868	1.86473	2.14865	1.6326	4.91813	3.2029	4.27315	5.50269	5.39082	5.6943	6.4818	5.06763
Cre01.g010880	5.73036	2.65651	2.55759	3.26252	2.55831	3.19938	3.56861	3.97655	3.91455	3.69892	3.81883	3.06017
Cre01.g010900	2392.33	2445.49	3392.56	2502.85	3227.13	2591.66	5526.58	6001.07	4920.26	5692.04	5183.35	3933.03
Cre01.g010950	3.52163	3.9024	2.72857	2.88462	2.87464	2.55223	3.81546	4.09651	3.26445	3.19391	3.45982	2.75282
Cre01.g011000	797.545	1511.73	1830.13	1477.79	1961.38	1502.01	2311.37	2202.94	2079.78	2222.02	2296.14	2171.74
Cre01.g011050	28.3524	27.1659	27.5106	25.6869	29.6128	20.6222	45.0645	44.3655	33.1372	39.3241	27.124	23.8943
Cre01.g011100	10.7317	13.3371	12.9188	13.4207	13.1456	10.5039	20.0043	21.4835	16.789	17.2982	17.0899	17.8254
Cre01.g011150	0	0	0.0145825	0.0126342	0.0147487	0	0.013227	0	0	0	0	0
Cre01.g011200	11.8917	7.77484	8.19145	8.29918	8.8136	8.86698	8.61071	7.47862	9.44485	7.23583	8.77404	9.97874
Cre01.g011250	1.20992	0	0	0.757398	0.160795	0.732755	0.54066	0.916114	0.482948	0.445848	0.200032	0.263396
Cre01.g011300	20.2942	19.0236	17.7993	19.4605	4.88102	10.8136	21.7395	22.0297	20.4665	19.9096	13.1463	15.2773
Cre01.g011350	5.39587	5.31702	6.52068	5.13903	5.74947	6.69811	3.63774	4.97915	5.54591	5.12785	7.85583	7.04138
Cre01.g011376	0.153389	0.220422	0.0831756	0.28806	0.25237	0.0666425	0.150806	0.106537	0.0777166	0.0622182	0	0.157433
Cre01.g011400	2.16835	1.61355	1.38765	1.64391	1.60361	2.58843	1.59225	1.56748	1.66775	1.5666	1.88817	1.47487
Cre01.g011450	6.39534	15.3775	13.0321	7.67938	10.6769	7.84916	9.69106	9.46728	8.6148	8.02476	6.6569	6.32119
Cre01.g011500	64.4558	44.0897	37.3562	70.9673	42.5984	67.3088	51.4235	47.129	39.4764	41.8638	45.8665	59.5961
Cre01.g011550	0.126705	0.121314	0.114444	0.118974	0.0925979	0.201848	0.415193	0.322369	0.449328	0.290957	0.595106	0.823533
Cre01.g011600	7.60725	5.15419	5.47432	9.50463	6.44808	8.79558	6.57929	6.15829	5.37017	5.08731	4.1001	4.20211
Cre01.g011630	0.539226	0	0.0343647	1.19138	0.278192	1.92939	0.0623474	0.286167	0.610644	1.23423	3.86773	3.67856
Cre01.g011660	0.0901342	0.0431596	0	0.380861	0.592554	0.822383	0.620287	0.656982	1.82662	1.78798	4.63461	4.76409
Cre01.g011750	4.31121	4.07158	3.87301	2.71726	2.91357	2.51455	4.8188	7.2134	4.42809	5.05044	4.64457	3.57594
Cre01.g011800	1.35822	0.409711	0.423479	0.960878	0.22435	0.873028	0.475548	0.348561	0.226218	0.241259	0.219867	0.190941
Cre01.g011850	5.10538	4.94129	4.79912	4.3917	3.09701	2.87646	1.31561	2.09072	1.59034	1.60677	1.52034	0.905478
Cre01.g011901	1.50741	0.614123	0.347606	1.47567	0.509772	1.35165	0.189172	0.233653	0.32496	0.194936	0.495602	0.27977
Cre01.g011950	1.47586	1.42567	1.34013	1.4732	1.22423	1.6868	0.666594	0.867119	1.14508	0.700347	0.942643	1.02337
Cre01.g012000	2.31658	3.15279	3.22249	1.83434	2.9276	1.73505	1.38505	1.13936	1.29618	1.08564	1.05272	1.01125
Cre01.g012050	0	0	0.036591	0	0	0	0	0	0	0.0273634	0	0
Cre01.g012100	0.027314	0	0	0.0256474	0.0299441	0.0237341	0.698137	0.246413	0.52583	0.243535	0.223493	0.336377
Cre01.g012126	0.392696	0.300836	0.337695	0.516245	0.215262	0.307096	1.1969	0.621621	1.47235	0.604924	1.07136	1.20915
Cre01.g012150	74.4842	43.4323	67.4293	81.4949	76.4065	78.7296	97.9931	113.854	110.699	141.798	139.665	144.475
Cre01.g012175	1.26188	1.38179	1.46648	1.18489	0.791034	0.626569	2.56996	1.37759	1.46141	2.92554	2.37901	2.49787
Cre01.g012200	7.51501	9.38436	9.85624	7.4656	12.3711	8.56481	7.56381	8.51979	6.92451	7.57929	7.21428	5.43649
Cre01.g012222	0	0	0	0	0	0	0	0	0	0	0	0
Cre01.g012244	20.1846	18.9388	24.3109	28.3467	12.9716	19.6357	25.3402	22.9224	20.6318	23.5762	19.0568	22.4676
Cre01.g012300	24.3818	28.2182	29.8636	29.0417	24.8191	27.5127	27.9654	25.7455	24.763	25.5856	24.3341	30.1791
Cre01.g012350	6.18854	2.23589	2.19364	5.11656	13.4825	15.7096	7.07845	6.52205	13.1321	11.3558	16.346	17.595
Cre01.g012400	4.97112	4.56869	3.10317	1.65024	2.53285	2.00708	7.84909	6.76282	3.15456	3.01305	2.83152	3.24669
Cre01.g012450	6.862	6.43714	5.07229	4.71815	5.8671	4.81705	3.98692	3.73907	4.0556	3.15749	3.74366	3.45033
Cre01.g012500	19.7748	33.6091	28.1103	34.9288	29.6207	32.0087	38.9418	42.5319	28.7737	37.7963	32.4123	37.3117
Cre01.g012550	1.13191	1.2192	1.18302	1.42345	1.59533	2.12518	0.397401	0.350626	0.962545	0.622496	1.24944	1.07865
Cre01.g012600	4.92507	6.38561	6.66507	6.03206	5.26536	5.76813	3.5185	3.31185	3.71944	3.22358	4.83946	6.24745
Cre01.g012650	0.529153	0.281437	0.344087	0.5852	0.438231	0.786771	0.196511	0.171319	0.274025	0.15246	0.395449	0.530968
Cre01.g012700	0.0165553	0	0	0.0155452	0	0.0143855	0.146471	0.0229732	0.134192	0.120749	0.030097	0.084949
Cre01.g012750	1.20613	0.400609	0.76029	1.72192	1.07923	1.9036	0.810607	0.640398	0.897827	0.927514	1.11864	1.0862
Cre01.g012800	8.40634	8.33759	7.29428	8.43018	9.73659	11.4734	9.83099	8.96133	10.4948	8.81381	9.00333	6.2847
Cre01.g012850	0.128102	0.0681346	0.0771312	0.227207	0.327642	0.346306	0.503717	0.385136	0.648965	0.46138	0.646877	0.628102
Cre01.g012900	3.66773	5.13977	4.76532	3.2843	3.67462	4.1157	2.02964	1.76979	2.14114	1.71278	2.03153	2.41797
Cre01.g012950	0.632055	0.417837	0.491929	0.754023	0.0765436	0.394394	0.0344853	0.0608804	0.124498	0.0568851	0.301498	0.324308
Cre01.g013000	1.28079	0.875914	0.418664	0.553598	0.11143	0.335644	4.45675	6.37614	3.91373	5.19014	3.71464	2.10723
Cre01.g013050	12.4204	13.0241	8.93568	7.32785	6.62749	2.81753	23.4477	24.2943	13.1137	13.2749	6.99511	5.55553
Cre01.g013100	2.17273	2.11528	3.06193	4.35234	9.8463	10.3209	0.427194	1.25668	2.34827	3.87506	8.36355	6.24354
Cre01.g013150	13.4508	20.7275	23.5812	16.2676	12.6333	10.7529	11.1092	11.815	15.7029	15.3723	11.0703	16.6781
Cre01.g013200	32.0782	29.6802	31.8192	35.58	18.4538	28.29	23.6027	22.3718	24.119	21.8033	20.4728	25.1314
Cre01.g013250	5.70069	5.90599	6.37047	4.26045	5.35857	4.04371	5.37575	4.64479	6.7785	6.22717	6.0851	7.40305
Cre01.g013300	13.3888	12.4304	12.3035	15.3161	14.0085	16.2404	17.0041	15.5188	16.1829	15.8397	17.3339	18.2047
Cre01.g013350	31.3128	125.04	189.01	67.2666	73.0475	56.7404	11.4883	5.8349	16.7937	11.5859	14.0376	25.4756
Cre01.g013400	3.88954	3.83006	3.65957	3.44549	3.70126	4.08123	5.0863	5.6794	4.6103	5.41399	4.70455	4.70729
Cre01.g013450	0.229745	0.275067	0.435943	0.26966	0.377923	0.199634	0.508204	0	0.290998	0.0931594	0.261228	0.117897
Cre01.g013500	0.442269	2.09923	2.78872	0.831149	4.35816	1.89282	0.995151	0.789621	0.51284	0.358668	0.731596	0.492278
Cre01.g013550	2.79017	4.66005	4.2203	2.86364	3.48585	3.69311	4.78421	4.84109	4.24065	3.47159	3.89386	4.09545
Cre01.g013600	13.3486	13.8324	15.3865	19.2142	27.1643	29.9394	16.5649	18.3597	22.9287	22.7044	31.1332	29.1868
Cre01.g013650	2.32268	2.09724	2.31276	3.103	2.15281	3.44582	2.11623	2.42397	2.50643	2.37212	1.95687	1.56972
Cre01.g013700	442.401	355.691	488.533	455.509	447.924	317.527	390.904	389.495	381.537	407.417	436.206	464.987
Cre01.g013750	4.48454	3.0073	3.08017	2.24583	3.3612	3.89679	2.93935	4.20477	4.69577	2.91037	3.67243	3.22194
Cre01.g013769	5.09426	5.95039	7.45782	10.3988	7.54279	7.50596	8.27734	9.5618	9.87836	8.64646	8.28388	10.4603
Cre01.g013800	3.50756	2.71008	2.50619	2.0959	3.58361	3.98299	2.23352	2.35164	3.63482	2.74675	3.95075	5.03151
Cre01.g013801	10.2722	8.56667	10.7651	8.84164	7.97806	6.65721	13.8434	14.6173	10.8854	12.0762	10.1199	9.13667
Cre01.g013850	1.98769	4.82352	5.74782	2.86184	4.65065	1.8999	2.99642	3.35876	2.41698	2.74078	2.59194	2.17607
Cre01.g013900	6.53631	9.89179	9.99708	9.12823	11.9631	10.902	10.8637	11.1669	9.87803	12.1003	11.6584	8.95347
Cre01.g014000	115.257	87.2976	140.642	117.121	139.533	139.668	67.5535	81.262	92.2505	118.176	145.521	143.327
Cre01.g014050	18.0422	17.3202	15.8837	16.2474	29.7459	31.7706	22.7806	23.4185	25.1095	20.5854	29.771	38.372
Cre01.g014100	0.770492	0.567695	0.257062	0.667829	1.16996	1.23602	2.38902	2.55147	4.1439	4.32604	6.30793	4.86635
Cre01.g014150	5.35008	6.55821	5.19692	4.26006	5.25613	4.64889	7.82636	7.99197	7.93638	7.73848	7.43424	7.73103
Cre01.g014200	0.272976	0.522755	0.532603	0.307585	0.269335	0.284639	0.0805059	0.132604	0.082976	0.110631	0.0992706	0.0840438
Cre01.g014250	6.63111	11.2539	14.3743	6.86189	13.2453	9.40739	1.50139	0.938999	1.99799	1.4258	3.05786	3.41251
Cre01.g014300	6.95297	9.03198	9.14287	9.16874	6.27772	5.63817	8.51563	9.81908	10.5976	11.3315	8.9937	8.64277
Cre01.g014350	39.9936	42.7822	54.3737	54.0153	55.3939	69.1072	39.2317	42.3115	65.6034	59.7195	82.3583	102.624
Cre01.g014400	1.48556	3.6902	4.42912	1.91802	2.90154	2.05731	2.64708	2.93265	2.86942	2.4467	3.20873	4.43098
Cre01.g014450	3.52431	3.96952	3.63987	3.25737	3.25715	3.15848	3.62757	4.07527	2.67462	2.71039	2.3994	1.60273
Cre01.g014500	5.42397	6.5373	6.04029	5.49249	7.25165	6.57985	4.6002	5.54951	4.74134	5.68891	4.79535	3.95103
Cre01.g014600	13.4836	21.1472	21.145	23.1445	26.5675	25.7463	23.305	21.8355	19.7556	17.3512	18.3675	24.5055
Cre01.g014650	11.3565	7.52635	9.45204	14.4103	13.2624	16.2157	11.0443	11.8924	12.6894	12.845	12.1179	15.0578
Cre01.g014700	13.5597	16.1527	16.6232	13.2273	12.662	10.6168	19.0774	18.5604	13.8853	15.2684	12.8116	14.6049
Cre01.g014751	0	0	0	0	0	0	0.0656654	0	0	0	0	0.0685511
Cre01.g014800	4.03838	4.63501	4.29039	3.64131	4.86702	2.99784	6.99349	7.12676	5.14862	5.983	4.78993	3.70531
Cre01.g014850	6.31902	10.2067	6.90942	9.8556	6.6358	9.39956	4.79087	4.79611	4.77508	6.12305	7.64717	10.1127
Cre01.g014900	3.99677	5.30264	4.38885	5.98503	4.26702	4.3809	8.39743	8.79195	6.14061	6.14031	4.93979	4.10174
Cre01.g014950	6.82924	10.4821	11.015	6.555	8.56942	5.03606	6.04704	5.95298	5.69682	6.04228	5.44181	4.62975
Cre01.g015000	33.5055	35.476	43.5702	39.6649	46.4616	40.274	43.5467	42.7863	47.4058	50.9314	50.6909	54.4717
Cre01.g015050	3.30715	2.97918	3.24556	2.76305	3.61079	3.42809	2.3039	2.91777	2.87588	2.73273	3.51484	2.63229
Cre01.g015100	0.451572	0.864934	0.538528	0.551226	0.990298	0.66706	0.7547	0.532899	1.00664	0.585821	0.862416	0.648831
Cre01.g015103	3.47824	3.4811	3.27877	3.54944	3.69422	3.72177	3.51104	3.84871	3.02898	3.17936	2.71049	2.27885
Cre01.g015150	2.37751	4.38816	4.31149	2.59776	4.5976	4.16938	3.9522	3.72079	3.37265	3.68004	5.34632	4.43643
Cre01.g015200	0.964568	1.10819	1.10245	0.675171	0.538283	0.457173	0.65513	0.900458	0.497538	0.568513	0.621725	0.359958
Cre01.g015250	15.9107	7.90307	9.70297	16.7184	6.62248	14.4837	8.03609	6.5299	10.5452	8.51577	6.79669	9.84201
Cre01.g015300	2.21902	1.84883	2.18666	1.84009	1.10579	1.52753	1.10489	1.29996	1.40159	1.84541	1.88647	1.39005
Cre01.g015350	31.7443	96.8428	151.764	84.2091	252.476	200.71	58.8738	100.937	107.532	166.175	275.922	195.475
Cre01.g015400	14.3474	14.9817	13.4231	14.0995	16.9808	12.467	31.9193	39.9435	19.4365	26.1636	22.9478	16.0559
Cre01.g015451	0.232595	0.690378	0.85717	0.305765	0.611955	0.303165	0.365846	0.451921	0.707008	0.546702	0.444043	0.429664
Cre01.g015500	20.865	67.1005	43.0991	23.4228	38.7965	23.4986	25.5552	24.0779	13.4059	17.8194	16.0107	19.261
Cre01.g015550	6.84624	7.14852	6.8886	3.82237	4.80255	2.67971	8.00416	7.79459	9.06222	10.0046	6.11576	6.07703
Cre01.g015600	9.00851	5.6182	5.37435	7.74718	20.9591	20.3411	6.82268	7.45916	15.7864	15.3016	22.9691	18.4896
Cre01.g015650	5.86592	1.97051	4.0483	10.2292	18.8009	20.3223	8.68819	7.30175	17.1376	15.5121	17.5376	25.8026
Cre01.g015700	5.16096	4.21512	5.87286	5.00496	6.68224	5.80786	10.481	11.9306	14.1463	14.2783	15.2452	13.8073
Cre01.g015750	21.2913	21.0745	21.3386	28.4738	23.6337	26.1254	34.3798	35.394	30.7928	30.5084	30.6977	28.143
Cre01.g015850	11.5067	10.7645	7.48564	10.8549	10.0359	8.69646	13.838	12.9679	10.5207	12.8899	12.754	9.28287
Cre01.g015950	23.7173	22.1424	22.9888	23.7896	40.1519	30.4508	48.5584	39.6359	33.2648	36.9741	41.6652	38.8058
Cre01.g016001	0.952685	1.50247	1.12378	0.4999	0.860119	0.535651	0.688642	1.03059	1.02207	0.885776	1.19732	0.920198
Cre01.g016050	74.0018	42.7539	45.6082	91.4326	58.1438	102.693	51.3054	41.8928	57.2785	44.7576	60.9734	66.038
Cre01.g016100	0	0.0897446	0	0	0.0513761	0	0	0	0	0.0379905	0.0426116	0.240432
Cre01.g016150	25.1779	17.7209	21.0424	20.5072	23.9502	26.0079	26.1993	33.8235	32.163	34.5508	44.8265	40.0678
Cre01.g016200	3.76359	1.61344	1.7859	2.00434	0.800495	1.10638	0.883532	1.06535	0.815782	1.19882	1.12337	0.768633
Cre01.g016250	0.482691	1.38756	0.523592	2.53815	0.847293	1.1744	0.664418	0.536592	0.489145	0.705092	0.702985	0.396352
Cre01.g016300	26.1153	37.472	36.4592	38.5467	67.7207	57.647	55.627	51.333	34.1681	36.4056	46.709	49.9368
Cre01.g016350	5.51362	2.09983	1.49418	4.64772	1.95769	3.34825	3.97283	4.28307	3.01549	2.76799	3.21862	2.99
Cre01.g016400	17.8792	21.6876	16.3768	20.3772	14.3137	12.3262	8.72512	6.87106	6.88756	6.65327	2.6119	1.94807
Cre01.g016450	1.48893	1.73116	1.32571	0.77394	1.63229	1.31689	0.940959	1.0517	2.07436	1.65942	2.03047	2.07377
Cre01.g016500	76.3192	55.7049	72.2725	61.8322	128.611	79.1932	109.985	145.328	107.415	141.653	142.875	101.011
Cre01.g016514	62.3641	48.5725	62.3497	60.5463	120.095	80.1438	106.544	133.309	114.966	149.176	126.943	91.7483
Cre01.g016528	15.3651	12.7899	13.1075	16.4887	17.7438	20.3017	20.0061	24.3504	25.4828	28.9544	32.9838	30.7362
Cre01.g016542	0	0	0	0	0	0.189698	0	0	0	0	0	0
Cre01.g016556	21.1152	29.4737	27.2939	29.6197	31.5485	31.0707	26.1629	20.901	24.519	20.7049	24.3916	30.2127
Cre01.g016570	5.47379	4.81154	4.04178	2.82539	2.35094	2.14176	2.81635	2.64295	2.8379	1.95856	1.97857	2.77587
Cre01.g016600	0.771031	1.31873	1.01514	1.03427	0.241578	0.334989	0.162432	0.344135	0.167416	0.133985	0.100189	0.282617
Cre01.g016651	0	0.121023	0.274007	0.118558	0.277129	0	0.248297	0.175542	0	0	0	0.129604
Cre01.g016700	2.64092	3.38832	3.67365	3.83665	4.15262	4.1133	17.5373	18.7492	14.6926	14.5053	12.0096	12.069
Cre01.g016750	1.02288	1.14302	0.801012	1.49407	0.436228	0.49379	0.670415	1.38095	0.633402	0.737359	0.671978	0.641553
Cre01.g016800	1.66062	0.766655	0.610735	1.05809	0.910284	1.67488	1.07862	1.09071	1.05162	1.05763	0.808829	1.03472
Cre01.g016850	38.6247	38.7689	40.7835	32.971	89.918	67.6899	41.9427	43.0351	50.083	48.5761	83.5038	105.727
Cre01.g016900	175.884	143.6	252.79	250.911	123.687	97.5362	114.804	119.682	102.603	131.9	117.819	111.886
Cre01.g016950	17.4659	11.9759	12.4672	12.0347	8.61285	8.46189	14.0213	12.8261	13.4328	12.79	9.83057	13.8636
Cre01.g017050	16.4332	13.2315	15.6618	21.1203	12.2257	12.5945	22.3986	22.8163	14.2936	14.9365	12.5209	12.6865
Cre01.g017100	6.24872	3.2495	3.5034	7.10672	3.75001	5.40635	6.83133	6.56058	7.47757	6.17832	6.26869	6.88276
Cre01.g017150	1.2272	1.11611	0.775821	0.652985	0.448377	0.693135	0.392073	0.603059	0.435187	0.323188	0.269551	0.241384
Cre01.g017200	4.00598	3.75213	4.00894	4.79496	3.23404	2.98367	3.41894	4.3087	4.23753	3.71202	4.0034	3.74991
Cre01.g017250	6.39481	3.16624	2.10384	5.80224	4.49204	7.5546	7.06414	6.03799	6.77122	7.51875	6.73358	8.48077
Cre01.g017300	222.251	116.759	181.662	335.195	788.579	538.873	492.377	551.877	579.377	652.295	690.732	675.44
Cre01.g017350	1.94542	1.90544	2.78019	1.78521	3.24818	2.84303	3.60775	4.66516	4.70406	6.16596	8.64497	6.08053
Cre01.g017400	6.02464	4.96234	4.06136	6.08243	2.95596	3.92486	6.1271	5.4679	4.47023	4.96736	3.85234	4.99491
Cre01.g017450	4.82909	2.8431	2.67563	4.63521	2.90221	5.50165	4.2199	3.69927	3.87819	3.45084	2.30935	3.15717
Cre01.g017500	16.4313	8.6794	6.5503	10.6073	10.7986	12.0206	22.7464	16.7782	16.9558	14.5999	15.1669	19.096
Cre01.g017550	0.594433	0.199217	0.257739	0.893063	0.619105	1.11053	0.613588	0.556916	0.993793	0.746855	1.70242	1.61663
Cre01.g017600	17.4097	25.464	26.1038	20.9488	6.0739	8.7943	6.26975	4.25485	5.43916	3.39299	3.80571	5.7366
Cre01.g017650	9.3394	8.94928	7.65379	11.6204	4.76291	6.1451	25.694	24.7351	13.3581	16.7314	8.86631	6.61277
Cre01.g017701	0.0122991	0	0.0133294	0.0115487	0.0269626	0	0.0120904	0.0170657	0.0124614	0.0298996	0	0.0126218
Cre01.g017750	1.1336	3.14241	2.18896	2.90964	2.35507	1.97793	1.61474	2.06043	1.29438	1.54326	1.60274	1.29773
Cre01.g017850	3.13789	1.83227	2.24014	4.06034	1.21674	2.26111	2.33243	2.94825	2.52031	3.81588	4.66281	4.86985
Cre01.g017900	1.03837	2.20453	1.54141	1.58969	0.989823	1.27495	1.37582	1.25309	1.34942	1.48192	1.92895	1.55211
Cre01.g017951	0.779331	0.165829	0.344163	1.35515	0.727813	2.10681	0.652634	0.801244	0.73115	1.19323	1.83698	1.4515
Cre01.g018000	10.7143	4.82996	5.31584	14.4662	21.1216	33.7717	15.4908	13.4712	25.5457	24.3687	32.43	37.6617
Cre01.g018050	8.73761	5.43777	7.41851	10.1775	8.27842	11.461	4.72424	4.93691	6.4501	7.0141	9.72063	8.90295
Cre01.g018075	4.76856	2.4917	3.52589	3.59566	4.27927	3.32742	7.38753	8.88156	5.41779	7.91223	5.52201	5.70998
Cre01.g018100	8.74515	8.87753	8.76982	8.74533	5.03418	5.77523	7.65163	7.01144	7.17751	8.43764	8.27104	7.71863
Cre01.g018150	9.97299	13.3892	11.6875	11.2311	11.4143	6.73365	7.05507	6.00966	6.24737	5.68105	6.00447	6.39693
Cre01.g018184	0.22203	1.49123	1.44698	1.2509	1.95128	1.35051	1.09178	0.463801	1.57539	1.08345	1.62032	2.05157
Cre01.g018200	7.1534	5.90232	5.91072	6.65201	7.0827	7.29763	3.0498	3.02285	3.6439	3.66684	2.99934	2.20028
Cre01.g018350	12.8527	15.945	14.125	20.5694	24.6668	27.6754	15.9033	17.1389	12.0303	12.5837	12.6031	13.2513
Cre01.g018400	10.1284	12.3136	12.3097	11.4423	9.19646	9.076	9.68488	10.6552	9.14017	8.14725	9.06632	8.93296
Cre01.g018450	2.59069	2.72938	3.93244	4.47602	2.95452	3.10658	3.97323	4.24469	4.98767	4.70577	4.57128	4.41372
Cre01.g018500	5.89126	5.50865	4.50797	3.90481	6.34506	4.90835	11.2084	11.8816	7.58449	10.0573	8.88587	5.9394
Cre01.g018550	3.26353	3.8938	4.09121	2.75568	5.84634	4.77219	2.99269	4.35937	4.05922	4.21357	5.09136	3.69906
Cre01.g018600	17.6016	22.456	15.8122	30.4236	13.655	26.9849	20.2828	18.0764	16.5878	16.8363	14.9032	18.7575
Cre01.g018650	13.6601	20.5473	24.1179	15.9636	18.7071	17.6089	21.1958	17.9474	20.0868	16.6883	15.2823	13.4207
Cre01.g018700	4.23516	2.58413	2.92534	2.3579	2.91758	3.09388	8.43758	13.7873	9.03825	11.5157	13.0187	9.6546
Cre01.g018750	3.30965	2.4374	1.86654	2.29212	2.24895	2.35536	2.2966	2.3794	2.13946	1.96605	2.27326	1.30634
Cre01.g018800	118.858	167.11	199.098	159.405	170.773	199.242	135.521	109.487	164.34	151.588	179.823	212.256
Cre01.g018850	5.48141	4.33001	3.98267	3.60819	2.41683	2.79888	4.77779	4.82592	3.43562	4.44524	3.1355	4.34979
